aspect_id,judge,score
3897435fd1,J9,3
df2b139494,J1,4
df2b139494,J2,3
df2b139494,J3,3
df2b139494,J4,3
df2b139494,J5,4
df2b139494,J6,4
df2b139494,J7,4
df2b139494,J8,4
df2b139494,J9,4
a31d0622ac,J1,9.0
a31d0622ac,J2,8.75
a31d0622ac,J3,9.25
a31d0622ac,J4,9.25
a31d0622ac,J5,9.25
a31d0622ac,J6,8.75
a31d0622ac,J7,9.0
a31d0622ac,J8,8.25
a31d0622ac,J9,9.0
3703a87e57,J1,9.0
3703a87e57,J2,9.0
3703a87e57,J3,9.5
3703a87e57,J4,9.25
3703a87e57,J5,8.75
3703a87e57,J6,9.0
3703a87e57,J7,9.0
3703a87e57,J8,8.5
3703a87e57,J9,9.0
0abca9b08d,J1,8.75
0abca9b08d,J2,8.75
0abca9b08d,J3,9.25
0abca9b08d,J4,9.0
0abca9b08d,J5,9.0
0abca9b08d,J6,8.75
0abca9b08d,J7,9.0
0abca9b08d,J8,8.75
0abca9b08d,J9,8.75
083598a489,J1,2
083598a489,J2,0
083598a489,J3,0
083598a489,J4,1
083598a489,J5,-1
083598a489,J6,2
083598a489,J7,1
083598a489,J8,2
083598a489,J9,1
50eb715cec,J1,3
50eb715cec,J2,3
50eb715cec,J3,2
50eb715cec,J4,3
50eb715cec,J5,3
50eb715cec,J6,3
50eb715cec,J7,3
50eb715cec,J8,3
50eb715cec,J9,3
5137b498a7,J1,3
5137b498a7,J2,3
5137b498a7,J3,2
5137b498a7,J4,3
5137b498a7,J5,3
5137b498a7,J6,3
5137b498a7,J7,3
5137b498a7,J8,3
5137b498a7,J9,3
126b1f8c18,J1,4
126b1f8c18,J2,3
126b1f8c18,J3,2
126b1f8c18,J4,4
126b1f8c18,J5,4
126b1f8c18,J6,5
126b1f8c18,J7,4
126b1f8c18,J8,3
126b1f8c18,J9,3
a10e5b3034,J1,4
a10e5b3034,J2,4
a10e5b3034,J3,4
a10e5b3034,J4,4
a10e5b3034,J5,4
a10e5b3034,J6,4
a10e5b3034,J7,4
a10e5b3034,J8,4
a10e5b3034,J9,4
11797d30b8,J1,8.75
11797d30b8,J2,9.5
11797d30b8,J3,9.25
11797d30b8,J4,9.25
11797d30b8,J5,8.75
11797d30b8,J6,9.5
11797d30b8,J7,9.0
11797d30b8,J8,9.0
11797d30b8,J9,9.0
f59e608bf6,J1,9.0
f59e608bf6,J2,9.25
f59e608bf6,J3,9.0
f59e608bf6,J4,9.0
f59e608bf6,J5,9.0
f59e608bf6,J6,9.5
f59e608bf6,J7,9.25
f59e608bf6,J8,9.0
f59e608bf6,J9,9.25
3d744b00ee,J1,8.5
3d744b00ee,J2,9.25
3d744b00ee,J3,9.0
3d744b00ee,J4,8.75
3d744b00ee,J5,8.5
3d744b00ee,J6,9.25
3d744b00ee,J7,9.25
3d744b00ee,J8,8.75
3d744b00ee,J9,8.75
3fa4537286,J1,4
3fa4537286,J2,3
3fa4537286,J3,3
3fa4537286,J4,3
3fa4537286,J5,2
3fa4537286,J6,3
3fa4537286,J7,3
3fa4537286,J8,3
3fa4537286,J9,3
e9441be245,J1,3
e9441be245,J2,3
e9441be245,J3,2
e9441be245,J4,3
e9441be245,J5,3
e9441be245,J6,3
e9441be245,J7,3
e9441be245,J8,3
e9441be245,J9,3
8ffd437632,J1,4
8ffd437632,J2,3
8ffd437632,J3,3
8ffd437632,J4,3
8ffd437632,J5,3
8ffd437632,J6,3
8ffd437632,J7,3
8ffd437632,J8,4
8ffd437632,J9,3
a5bed9be4d,J1,3
a5bed9be4d,J2,4
a5bed9be4d,J3,3
a5bed9be4d,J4,4
a5bed9be4d,J5,4
a5bed9be4d,J6,4
a5bed9be4d,J7,3
a5bed9be4d,J8,4
a5bed9be4d,J9,4
bc9dce59e0,J1,4
bc9dce59e0,J2,3
bc9dce59e0,J3,3
bc9dce59e0,J4,4
bc9dce59e0,J5,3
bc9dce59e0,J6,4
bc9dce59e0,J7,4
bc9dce59e0,J8,4
bc9dce59e0,J9,4
7caa2fe9a5,J1,9.0
7caa2fe9a5,J2,9.0
7caa2fe9a5,J3,8.75
7caa2fe9a5,J4,8.75
7caa2fe9a5,J5,8.5
7caa2fe9a5,J6,9.0
7caa2fe9a5,J7,9.0
7caa2fe9a5,J8,9.0
7caa2fe9a5,J9,8.5
4f4d5ad8a0,J1,9.0
4f4d5ad8a0,J2,9.0
4f4d5ad8a0,J3,8.5
4f4d5ad8a0,J4,8.75
4f4d5ad8a0,J5,8.25
4f4d5ad8a0,J6,9.0
4f4d5ad8a0,J7,9.25
4f4d5ad8a0,J8,9.25
4f4d5ad8a0,J9,8.25
a50593e13f,J1,8.5
a50593e13f,J2,8.75
a50593e13f,J3,8.75
a50593e13f,J4,8.5
a50593e13f,J5,8.75
a50593e13f,J6,8.5
a50593e13f,J7,9.0
a50593e13f,J8,9.0
a50593e13f,J9,8.5
8169d19793,J1,3
8169d19793,J2,3
8169d19793,J3,4
8169d19793,J4,3
8169d19793,J5,3
8169d19793,J6,2
8169d19793,J7,3
8169d19793,J8,3
8169d19793,J9,2
38c5c4684b,J1,3
38c5c4684b,J2,3
38c5c4684b,J3,2
38c5c4684b,J4,3
38c5c4684b,J5,3
38c5c4684b,J6,2
38c5c4684b,J7,2
38c5c4684b,J8,3
38c5c4684b,J9,2
cc0cde225f,J1,3
cc0cde225f,J2,3
cc0cde225f,J3,3
cc0cde225f,J4,3
cc0cde225f,J5,4
cc0cde225f,J6,2
cc0cde225f,J7,2
cc0cde225f,J8,3
cc0cde225f,J9,2
23b7d75c74,J1,3
23b7d75c74,J2,3
23b7d75c74,J3,2
23b7d75c74,J4,3
23b7d75c74,J5,3
23b7d75c74,J6,3
23b7d75c74,J7,3
23b7d75c74,J8,3
23b7d75c74,J9,3
f3fb8bcf72,J1,4
f3fb8bcf72,J2,3
f3fb8bcf72,J3,2
f3fb8bcf72,J4,4
f3fb8bcf72,J5,3
f3fb8bcf72,J6,3
f3fb8bcf72,J7,3
f3fb8bcf72,J8,3
f3fb8bcf72,J9,3
fee70b0f79,J1,8.75
fee70b0f79,J2,8.75
fee70b0f79,J3,9.0
fee70b0f79,J4,8.75
fee70b0f79,J5,9.25
fee70b0f79,J6,8.75
fee70b0f79,J7,8.75
fee70b0f79,J8,8.75
fee70b0f79,J9,8.0
e0c5a9dc8c,J1,8.75
e0c5a9dc8c,J2,8.5
e0c5a9dc8c,J3,9.0
e0c5a9dc8c,J4,9.0
e0c5a9dc8c,J5,8.75
e0c5a9dc8c,J6,8.75
e0c5a9dc8c,J7,9.0
e0c5a9dc8c,J8,8.5
e0c5a9dc8c,J9,8.0
86a4d143fc,J1,8.5
86a4d143fc,J2,8.75
86a4d143fc,J3,8.75
86a4d143fc,J4,8.75
86a4d143fc,J5,8.5
86a4d143fc,J6,8.75
86a4d143fc,J7,8.75
86a4d143fc,J8,8.5
86a4d143fc,J9,8.25
f0a12cb37a,J1,4
f0a12cb37a,J2,4
f0a12cb37a,J3,4
f0a12cb37a,J4,2
f0a12cb37a,J5,3
f0a12cb37a,J6,3
f0a12cb37a,J7,2
f0a12cb37a,J8,3
f0a12cb37a,J9,3
2c72da4557,J1,3
2c72da4557,J2,3
2c72da4557,J3,3
2c72da4557,J4,2
2c72da4557,J5,2
2c72da4557,J6,2
2c72da4557,J7,1
2c72da4557,J8,3
2c72da4557,J9,3
c3ba5b46eb,J1,3
c3ba5b46eb,J2,3
c3ba5b46eb,J3,3
c3ba5b46eb,J4,3
c3ba5b46eb,J5,1
c3ba5b46eb,J6,2
c3ba5b46eb,J7,1
c3ba5b46eb,J8,4
c3ba5b46eb,J9,2
886b8ca0af,J1,3
886b8ca0af,J2,3
886b8ca0af,J3,4
886b8ca0af,J4,2
886b8ca0af,J5,2
886b8ca0af,J6,2
886b8ca0af,J7,2
886b8ca0af,J8,3
886b8ca0af,J9,3
327a23c33f,J1,3
327a23c33f,J2,3
327a23c33f,J3,3
327a23c33f,J4,2
327a23c33f,J5,2
327a23c33f,J6,2
327a23c33f,J7,2
327a23c33f,J8,3
327a23c33f,J9,3
cb23340202,J1,8.5
cb23340202,J2,8.25
cb23340202,J3,9.0
cb23340202,J4,7.75
cb23340202,J5,7.25
cb23340202,J6,8.25
cb23340202,J7,7.75
cb23340202,J8,8.5
cb23340202,J9,8.25
5ff8a986a2,J1,8.5
5ff8a986a2,J2,8.5
5ff8a986a2,J3,8.75
5ff8a986a2,J4,8.0
5ff8a986a2,J5,7.75
5ff8a986a2,J6,8.5
5ff8a986a2,J7,7.5
5ff8a986a2,J8,8.5
5ff8a986a2,J9,8.5
3d089bb394,J1,8.25
3d089bb394,J2,8.5
3d089bb394,J3,8.75
3d089bb394,J4,7.75
3d089bb394,J5,7.5
3d089bb394,J6,8.5
3d089bb394,J7,7.75
3d089bb394,J8,8.5
3d089bb394,J9,8.0
7feab7907b,J1,3
7feab7907b,J2,3
7feab7907b,J3,3
7feab7907b,J4,3
7feab7907b,J5,2
7feab7907b,J6,2
7feab7907b,J7,3
7feab7907b,J8,2
7feab7907b,J9,2
04132cdf61,J1,2
04132cdf61,J2,2
04132cdf61,J3,2
04132cdf61,J4,2
04132cdf61,J5,2
04132cdf61,J6,0
04132cdf61,J7,2
04132cdf61,J8,3
04132cdf61,J9,2
eba4fa8b7b,J1,3
eba4fa8b7b,J2,2
eba4fa8b7b,J3,2
eba4fa8b7b,J4,3
eba4fa8b7b,J5,3
eba4fa8b7b,J6,1
eba4fa8b7b,J7,2
eba4fa8b7b,J8,2
eba4fa8b7b,J9,2
0503b76481,J1,3
0503b76481,J2,3
0503b76481,J3,2
0503b76481,J4,2
0503b76481,J5,3
0503b76481,J6,1
0503b76481,J7,3
0503b76481,J8,3
0503b76481,J9,3
974e0288f4,J1,3
974e0288f4,J2,2
974e0288f4,J3,2
974e0288f4,J4,3
974e0288f4,J5,3
974e0288f4,J6,3
974e0288f4,J7,3
974e0288f4,J8,3
974e0288f4,J9,3
51ec947252,J1,8.25
51ec947252,J2,8.5
51ec947252,J3,8.75
51ec947252,J4,8.25
51ec947252,J5,8.0
51ec947252,J6,8.25
51ec947252,J7,8.25
51ec947252,J8,8.0
51ec947252,J9,7.75
495918b0a7,J1,8.5
495918b0a7,J2,8.5
495918b0a7,J3,8.75
495918b0a7,J4,8.25
495918b0a7,J5,8.25
495918b0a7,J6,8.5
495918b0a7,J7,8.25
495918b0a7,J8,8.0
495918b0a7,J9,8.25
d28bacce8c,J1,8.0
d28bacce8c,J2,8.5
d28bacce8c,J3,9.0
d28bacce8c,J4,8.0
d28bacce8c,J5,8.0
d28bacce8c,J6,8.5
d28bacce8c,J7,8.25
d28bacce8c,J8,8.0
d28bacce8c,J9,8.0
a3451532fa,J1,3
a3451532fa,J2,3
a3451532fa,J3,3
a3451532fa,J4,2
a3451532fa,J5,3
a3451532fa,J6,2
a3451532fa,J7,2
a3451532fa,J8,3
a3451532fa,J9,1
638a19fe5c,J1,2
638a19fe5c,J2,2
638a19fe5c,J3,2
638a19fe5c,J4,2
638a19fe5c,J5,2
638a19fe5c,J6,1
638a19fe5c,J7,2
638a19fe5c,J8,3
638a19fe5c,J9,2
5514a91daa,J1,3
5514a91daa,J2,3
5514a91daa,J3,2
5514a91daa,J4,2
5514a91daa,J5,2
5514a91daa,J6,1
5514a91daa,J7,2
5514a91daa,J8,3
5514a91daa,J9,3
38383ed91f,J1,2
38383ed91f,J2,2
38383ed91f,J3,2
38383ed91f,J4,2
38383ed91f,J5,2
38383ed91f,J6,1
38383ed91f,J7,1
38383ed91f,J8,2
38383ed91f,J9,2
436f0a80bb,J1,2
436f0a80bb,J2,3
436f0a80bb,J3,4
436f0a80bb,J4,3
436f0a80bb,J5,4
436f0a80bb,J6,3
436f0a80bb,J7,4
436f0a80bb,J8,4
436f0a80bb,J9,4
1c59f72cd2,J1,8.0
1c59f72cd2,J2,8.25
1c59f72cd2,J3,8.25
1c59f72cd2,J4,7.5
1c59f72cd2,J5,8.0
1c59f72cd2,J6,8.0
1c59f72cd2,J7,8.25
1c59f72cd2,J8,8.5
1c59f72cd2,J9,7.75
0090de7137,J1,8.25
0090de7137,J2,8.5
0090de7137,J3,8.5
0090de7137,J4,7.75
0090de7137,J5,8.75
0090de7137,J6,8.25
0090de7137,J7,8.5
0090de7137,J8,8.25
0090de7137,J9,8.5
e47347d566,J1,8.0
e47347d566,J2,8.0
e47347d566,J3,8.25
e47347d566,J4,7.5
e47347d566,J5,7.75
e47347d566,J6,7.75
e47347d566,J7,8.25
e47347d566,J8,7.75
e47347d566,J9,7.75
ec063e82c8,J1,2
ec063e82c8,J2,2
ec063e82c8,J3,3
ec063e82c8,J4,2
ec063e82c8,J5,3
ec063e82c8,J6,2
ec063e82c8,J7,2
ec063e82c8,J8,3
ec063e82c8,J9,2
6243fe3dca,J1,2
6243fe3dca,J2,2
6243fe3dca,J3,1
6243fe3dca,J4,2
6243fe3dca,J5,2
6243fe3dca,J6,3
6243fe3dca,J7,2
6243fe3dca,J8,2
6243fe3dca,J9,2
bedfdc2ed5,J1,2
bedfdc2ed5,J2,2
bedfdc2ed5,J3,2
bedfdc2ed5,J4,2
bedfdc2ed5,J5,2
bedfdc2ed5,J6,3
bedfdc2ed5,J7,3
bedfdc2ed5,J8,3
bedfdc2ed5,J9,2
2bf6ee6aa5,J1,3
2bf6ee6aa5,J2,2
2bf6ee6aa5,J3,1
2bf6ee6aa5,J4,3
2bf6ee6aa5,J5,3
2bf6ee6aa5,J6,3
2bf6ee6aa5,J7,2
2bf6ee6aa5,J8,3
2bf6ee6aa5,J9,3
752b2e09d9,J1,4
752b2e09d9,J2,3
752b2e09d9,J3,1
752b2e09d9,J4,3
752b2e09d9,J5,3
752b2e09d9,J6,4
752b2e09d9,J7,4
752b2e09d9,J8,3
752b2e09d9,J9,3
7a179f99a4,J1,8.0
7a179f99a4,J2,8.25
7a179f99a4,J3,7.75
7a179f99a4,J4,8.0
7a179f99a4,J5,7.5
7a179f99a4,J6,8.5
7a179f99a4,J7,8.5
7a179f99a4,J8,8.25
7a179f99a4,J9,8.0
4ce4db4777,J1,8.0
4ce4db4777,J2,8.25
4ce4db4777,J3,7.75
4ce4db4777,J4,7.75
4ce4db4777,J5,7.75
4ce4db4777,J6,8.5
4ce4db4777,J7,8.5
4ce4db4777,J8,8.25
4ce4db4777,J9,8.25
63ae007917,J1,7.75
63ae007917,J2,8.0
63ae007917,J3,8.0
63ae007917,J4,7.5
63ae007917,J5,7.25
63ae007917,J6,8.25
63ae007917,J7,8.25
63ae007917,J8,8.0
63ae007917,J9,7.5
5b9f7a5530,J1,2
5b9f7a5530,J2,2
5b9f7a5530,J3,2
5b9f7a5530,J4,2
5b9f7a5530,J5,2
5b9f7a5530,J6,2
5b9f7a5530,J7,3
5b9f7a5530,J8,3
5b9f7a5530,J9,3
c80ee9528c,J1,3
c80ee9528c,J2,2
c80ee9528c,J3,3
c80ee9528c,J4,2
c80ee9528c,J5,3
c80ee9528c,J6,3
c80ee9528c,J7,3
c80ee9528c,J8,3
c80ee9528c,J9,3
db68171aff,J1,2
db68171aff,J2,2
db68171aff,J3,2
db68171aff,J4,2
db68171aff,J5,2
db68171aff,J6,1
db68171aff,J7,1
db68171aff,J8,2
db68171aff,J9,2
d7b1a9a6f0,J1,3
d7b1a9a6f0,J2,2
d7b1a9a6f0,J3,1
d7b1a9a6f0,J4,3
d7b1a9a6f0,J5,3
d7b1a9a6f0,J6,2
d7b1a9a6f0,J7,2
d7b1a9a6f0,J8,2
d7b1a9a6f0,J9,2
c582d9550e,J1,3
c582d9550e,J2,3
c582d9550e,J3,2
c582d9550e,J4,3
c582d9550e,J5,3
c582d9550e,J6,3
c582d9550e,J7,4
c582d9550e,J8,3
c582d9550e,J9,3
189503509b,J1,8.0
189503509b,J2,8.25
189503509b,J3,8.5
189503509b,J4,7.75
189503509b,J5,7.5
189503509b,J6,8.25
189503509b,J7,8.25
189503509b,J8,8.0
189503509b,J9,8.25
c5304e2b81,J1,8.25
c5304e2b81,J2,8.25
c5304e2b81,J3,8.5
c5304e2b81,J4,7.75
c5304e2b81,J5,8.0
c5304e2b81,J6,8.25
c5304e2b81,J7,8.5
c5304e2b81,J8,8.25
c5304e2b81,J9,8.0
3877c38615,J1,8.0
3877c38615,J2,8.25
3877c38615,J3,8.5
3877c38615,J4,7.5
3877c38615,J5,7.75
3877c38615,J6,8.5
3877c38615,J7,8.25
3877c38615,J8,8.0
3877c38615,J9,8.0
65b32d29ef,J1,3
65b32d29ef,J2,3
65b32d29ef,J3,3
65b32d29ef,J4,3
65b32d29ef,J5,2
65b32d29ef,J6,2
65b32d29ef,J7,2
65b32d29ef,J8,3
65b32d29ef,J9,3
10ddda61b9,J1,3
10ddda61b9,J2,2
10ddda61b9,J3,2
10ddda61b9,J4,2
10ddda61b9,J5,1
10ddda61b9,J6,2
10ddda61b9,J7,3
10ddda61b9,J8,2
10ddda61b9,J9,1
eee20e14be,J1,3
eee20e14be,J2,2
eee20e14be,J3,1
eee20e14be,J4,2
eee20e14be,J5,1
eee20e14be,J6,2
eee20e14be,J7,1
eee20e14be,J8,1
eee20e14be,J9,1
18be8cd35b,J1,3
18be8cd35b,J2,2
18be8cd35b,J3,1
18be8cd35b,J4,3
18be8cd35b,J5,2
18be8cd35b,J6,2
18be8cd35b,J7,3
18be8cd35b,J8,2
18be8cd35b,J9,1
f099ca032b,J1,3
f099ca032b,J2,3
f099ca032b,J3,2
f099ca032b,J4,3
f099ca032b,J5,3
f099ca032b,J6,4
f099ca032b,J7,3
f099ca032b,J8,3
f099ca032b,J9,2
28e3a9789b,J1,8.25
28e3a9789b,J2,8.5
28e3a9789b,J3,8.5
28e3a9789b,J4,8.25
28e3a9789b,J5,8.0
28e3a9789b,J6,8.25
28e3a9789b,J7,8.5
28e3a9789b,J8,8.5
28e3a9789b,J9,8.0
5e57b56460,J1,8.5
5e57b56460,J2,8.75
5e57b56460,J3,8.75
5e57b56460,J4,8.25
5e57b56460,J5,7.75
5e57b56460,J6,8.5
5e57b56460,J7,8.5
5e57b56460,J8,8.25
5e57b56460,J9,8.25
94b50e6c8b,J1,8.5
94b50e6c8b,J2,8.25
94b50e6c8b,J3,8.75
94b50e6c8b,J4,8.0
94b50e6c8b,J5,8.0
94b50e6c8b,J6,8.0
94b50e6c8b,J7,8.5
94b50e6c8b,J8,8.0
94b50e6c8b,J9,7.5
cd028f4126,J1,3
cd028f4126,J2,3
cd028f4126,J3,3
cd028f4126,J4,2
cd028f4126,J5,3
cd028f4126,J6,0
cd028f4126,J7,3
cd028f4126,J8,2
cd028f4126,J9,3
557b06291f,J1,0
557b06291f,J2,-1
557b06291f,J3,-1
557b06291f,J4,0
557b06291f,J5,-1
557b06291f,J6,-1
557b06291f,J7,-1
557b06291f,J8,1
557b06291f,J9,0
5a0dc69215,J1,3
5a0dc69215,J2,2
5a0dc69215,J3,2
5a0dc69215,J4,2
5a0dc69215,J5,3
5a0dc69215,J6,1
5a0dc69215,J7,1
5a0dc69215,J8,3
5a0dc69215,J9,3
c3000f4083,J1,2
c3000f4083,J2,3
c3000f4083,J3,3
c3000f4083,J4,2
c3000f4083,J5,3
c3000f4083,J6,1
c3000f4083,J7,1
c3000f4083,J8,2
c3000f4083,J9,2
30f46eb916,J1,3
30f46eb916,J2,3
30f46eb916,J3,3
30f46eb916,J4,3
30f46eb916,J5,3
30f46eb916,J6,2
30f46eb916,J7,3
30f46eb916,J8,3
30f46eb916,J9,2
81fa04b03b,J1,8.25
81fa04b03b,J2,8.0
81fa04b03b,J3,8.25
81fa04b03b,J4,7.5
81fa04b03b,J5,7.75
81fa04b03b,J6,7.75
81fa04b03b,J7,8.0
81fa04b03b,J8,8.0
81fa04b03b,J9,7.75
c8d1a069d6,J1,8.0
c8d1a069d6,J2,8.25
c8d1a069d6,J3,8.25
c8d1a069d6,J4,7.75
c8d1a069d6,J5,7.5
c8d1a069d6,J6,7.75
c8d1a069d6,J7,8.0
c8d1a069d6,J8,7.75
c8d1a069d6,J9,8.25
fb4486097d,J1,8.0
fb4486097d,J2,8.0
fb4486097d,J3,8.0
fb4486097d,J4,7.75
fb4486097d,J5,8.25
fb4486097d,J6,8.5
fb4486097d,J7,8.0
fb4486097d,J8,7.75
fb4486097d,J9,7.5
5336adc17e,J1,1
5336adc17e,J2,1
5336adc17e,J3,1
5336adc17e,J4,2
5336adc17e,J5,2
5336adc17e,J6,0
5336adc17e,J7,2
5336adc17e,J8,3
5336adc17e,J9,2
4d65048163,J1,3
4d65048163,J2,1
4d65048163,J3,0
4d65048163,J4,2
4d65048163,J5,2
4d65048163,J6,3
4d65048163,J7,2
4d65048163,J8,2
4d65048163,J9,2
2ab660efb4,J1,2
2ab660efb4,J2,1
2ab660efb4,J3,0
2ab660efb4,J4,2
2ab660efb4,J5,3
2ab660efb4,J6,2
2ab660efb4,J7,2
2ab660efb4,J8,3
2ab660efb4,J9,2
0a9b2eea00,J1,2
0a9b2eea00,J2,0
0a9b2eea00,J3,-1
0a9b2eea00,J4,1
0a9b2eea00,J5,2
0a9b2eea00,J6,2
0a9b2eea00,J7,1
0a9b2eea00,J8,1
0a9b2eea00,J9,1
9aaf2aaee7,J1,3
9aaf2aaee7,J2,2
9aaf2aaee7,J3,1
9aaf2aaee7,J4,2
9aaf2aaee7,J5,3
9aaf2aaee7,J6,4
9aaf2aaee7,J7,3
9aaf2aaee7,J8,3
9aaf2aaee7,J9,2
4ea366c734,J1,7.25
4ea366c734,J2,7.75
4ea366c734,J3,7.0
4ea366c734,J4,7.5
4ea366c734,J5,7.75
4ea366c734,J6,8.5
4ea366c734,J7,7.75
4ea366c734,J8,7.75
4ea366c734,J9,7.5
3fd36f91c9,J1,7.5
3fd36f91c9,J2,8.0
3fd36f91c9,J3,7.0
3fd36f91c9,J4,7.5
3fd36f91c9,J5,7.25
3fd36f91c9,J6,8.25
3fd36f91c9,J7,7.75
3fd36f91c9,J8,7.5
3fd36f91c9,J9,7.75
083e9b710c,J1,7.25
083e9b710c,J2,7.75
083e9b710c,J3,6.75
083e9b710c,J4,7.25
083e9b710c,J5,7.5
083e9b710c,J6,8.0
083e9b710c,J7,7.75
083e9b710c,J8,7.5
083e9b710c,J9,7.25
9696dc071c,J1,2
9696dc071c,J2,2
9696dc071c,J3,1
9696dc071c,J4,2
9696dc071c,J5,2
9696dc071c,J6,1
9696dc071c,J7,1
9696dc071c,J8,2
9696dc071c,J9,1
1c96a62460,J1,2
1c96a62460,J2,2
1c96a62460,J3,1
1c96a62460,J4,1
1c96a62460,J5,1
1c96a62460,J6,2
1c96a62460,J7,0
1c96a62460,J8,2
1c96a62460,J9,1
724535f0fc,J1,2
724535f0fc,J2,2
724535f0fc,J3,1
724535f0fc,J4,1
724535f0fc,J5,2
724535f0fc,J6,-1
724535f0fc,J7,1
724535f0fc,J8,2
724535f0fc,J9,2
b31dfa734e,J1,2
b31dfa734e,J2,2
b31dfa734e,J3,2
b31dfa734e,J4,2
b31dfa734e,J5,1
b31dfa734e,J6,2
b31dfa734e,J7,1
b31dfa734e,J8,1
b31dfa734e,J9,2
adb571bb0f,J1,3
adb571bb0f,J2,2
adb571bb0f,J3,2
adb571bb0f,J4,1
adb571bb0f,J5,1
adb571bb0f,J6,2
adb571bb0f,J7,1
adb571bb0f,J8,1
adb571bb0f,J9,2
e55aba4d8e,J1,7.0
e55aba4d8e,J2,7.75
e55aba4d8e,J3,7.75
e55aba4d8e,J4,7.25
e55aba4d8e,J5,6.75
e55aba4d8e,J6,7.25
e55aba4d8e,J7,7.0
e55aba4d8e,J8,7.5
e55aba4d8e,J9,7.25
19478945d8,J1,7.5
19478945d8,J2,8.0
19478945d8,J3,7.75
19478945d8,J4,7.5
19478945d8,J5,7.25
19478945d8,J6,7.5
19478945d8,J7,6.75
19478945d8,J8,7.75
19478945d8,J9,7.5
83e8bec00b,J1,7.25
83e8bec00b,J2,7.75
83e8bec00b,J3,7.75
83e8bec00b,J4,7.25
83e8bec00b,J5,7.0
83e8bec00b,J6,7.5
83e8bec00b,J7,6.75
83e8bec00b,J8,7.5
83e8bec00b,J9,7.5
382c4e1e39,J1,2
382c4e1e39,J2,1
382c4e1e39,J3,0
382c4e1e39,J4,1
382c4e1e39,J5,1
382c4e1e39,J6,1
382c4e1e39,J7,2
382c4e1e39,J8,1
382c4e1e39,J9,1
9756a19fd5,J1,3
9756a19fd5,J2,1
9756a19fd5,J3,1
9756a19fd5,J4,2
9756a19fd5,J5,2
9756a19fd5,J6,1
9756a19fd5,J7,2
9756a19fd5,J8,2
9756a19fd5,J9,1
36b410296e,J1,2
36b410296e,J2,2
36b410296e,J3,1
36b410296e,J4,1
36b410296e,J5,1
36b410296e,J6,2
36b410296e,J7,2
36b410296e,J8,2
36b410296e,J9,2
52801aeeb0,J1,2
52801aeeb0,J2,1
52801aeeb0,J3,-1
52801aeeb0,J4,1
52801aeeb0,J5,1
52801aeeb0,J6,0
52801aeeb0,J7,1
52801aeeb0,J8,1
52801aeeb0,J9,1
fbe9904216,J1,2
fbe9904216,J2,1
fbe9904216,J3,0
fbe9904216,J4,2
fbe9904216,J5,2
fbe9904216,J6,1
fbe9904216,J7,1
fbe9904216,J8,2
fbe9904216,J9,2
f9f6d253b8,J1,7.0
f9f6d253b8,J2,7.25
f9f6d253b8,J3,7.5
f9f6d253b8,J4,7.25
f9f6d253b8,J5,6.75
f9f6d253b8,J6,6.25
f9f6d253b8,J7,7.0
f9f6d253b8,J8,7.5
f9f6d253b8,J9,7.25
386073686e,J1,7.5
386073686e,J2,7.25
386073686e,J3,7.25
386073686e,J4,7.25
386073686e,J5,6.5
386073686e,J6,6.75
386073686e,J7,7.25
386073686e,J8,7.25
386073686e,J9,7.5
4a2148ddf4,J1,7.0
4a2148ddf4,J2,7.0
4a2148ddf4,J3,7.25
4a2148ddf4,J4,7.0
4a2148ddf4,J5,6.5
4a2148ddf4,J6,6.5
4a2148ddf4,J7,6.75
4a2148ddf4,J8,7.25
4a2148ddf4,J9,7.25
98c4005b9a,J1,2
98c4005b9a,J2,1
98c4005b9a,J3,1
98c4005b9a,J4,2
98c4005b9a,J5,2
98c4005b9a,J6,1
98c4005b9a,J7,1
98c4005b9a,J8,2
98c4005b9a,J9,2
ea473de642,J1,2
ea473de642,J2,1
ea473de642,J3,1
ea473de642,J4,1
ea473de642,J5,2
ea473de642,J6,1
ea473de642,J7,2
ea473de642,J8,2
ea473de642,J9,1
d87a93e389,J1,2
d87a93e389,J2,2
d87a93e389,J3,1
d87a93e389,J4,2
d87a93e389,J5,1
d87a93e389,J6,1
d87a93e389,J7,2
d87a93e389,J8,2
d87a93e389,J9,2
5e8c370cce,J1,2
5e8c370cce,J2,2
5e8c370cce,J3,0
5e8c370cce,J4,0
5e8c370cce,J5,0
5e8c370cce,J6,2
5e8c370cce,J7,1
5e8c370cce,J8,1
5e8c370cce,J9,0
e8a50c9536,J1,2
e8a50c9536,J2,1
e8a50c9536,J3,1
e8a50c9536,J4,1
e8a50c9536,J5,2
e8a50c9536,J6,2
e8a50c9536,J7,2
e8a50c9536,J8,2
e8a50c9536,J9,1
08a3394cca,J1,7.25
08a3394cca,J2,7.25
08a3394cca,J3,7.25
08a3394cca,J4,7.25
08a3394cca,J5,6.75
08a3394cca,J6,6.25
08a3394cca,J7,7.0
08a3394cca,J8,7.5
08a3394cca,J9,7.0
90003d4bd9,J1,7.25
90003d4bd9,J2,7.5
90003d4bd9,J3,7.0
90003d4bd9,J4,7.5
90003d4bd9,J5,6.25
90003d4bd9,J6,6.75
90003d4bd9,J7,7.25
90003d4bd9,J8,7.25
90003d4bd9,J9,7.25
8192ba1961,J1,7.25
8192ba1961,J2,7.25
8192ba1961,J3,7.25
8192ba1961,J4,7.25
